SalePrice,1st Flr SF,2nd Flr SF,Total Bsmt SF,Garage Area,Wood Deck SF,Open Porch SF,Lot Area,Year Built,Yr Sold,sp
215000,1.412651575068814,-0.8036492779567476,0.12128540788897178,0.29667792046537195,0.8280397964054266,0.24350203307329613,2.67188947782712,1960,2010,12.278397958261774
105000,-0.6884654915272435,-0.8036492779567476,-0.37209592442042416,1.2958595866424458,0.3047009290818596,-0.7120606085071596,0.10085916757477342,1961,2010,11.561725152903833
172000,0.5086183108886682,-0.8036492779567476,0.741749810641697,-0.7717539601992219,2.1961971209798943,-0.15721778436366915,0.43838026994808377,1958,2010,12.055255569732177
244000,2.6677925595880376,-0.8036492779567476,2.687865065862092,0.2669992571135777,-0.7419768055652743,-0.7120606085071596,0.041904630978754756,1968,2010,12.404927602627597
189900,-0.5999974045126727,0.8318373165573096,-0.25747197853036247,0.0691415014349492,0.8429923354718142,-0.18804238570497417,0.3826159139037977,1997,2010,12.15425816271595
195500,-0.6055266599510833,0.7781765581067771,-0.2624556283516695,0.009784174731360645,1.9494802263844986,-0.15721778436366915,-0.10892710550716313,1998,2010,12.18332077348399
189000,-0.32353463259213877,1.0068180506351332,-0.0930115344272305,-0.1287162542436793,0.3047009290818596,0.2126774317319911,-0.42513780179489963,1999,2010,12.149507585033072
175900,-1.0561609781815535,1.277454919342167,-0.6686230887881924,-0.13860914202761074,0.43179751114615444,0.5825726478276514,-0.10611974662163844,1993,2010,12.077676615757813
185000,0.1160411747615101,-0.8036492779567476,0.3405660000264811,-0.237538019866925,2.869061378967338,-0.3884022944234568,-0.3638863352016335,1992,2010,12.128116509451258
180400,-0.9842806574822147,0.773510405198035,-0.603835641111201,-0.3710920049499992,-0.7419768055652743,0.4438619417917788,-0.31003608748838696,1998,2010,12.102937429832547
171500,0.5417938435191323,-0.8036492779567476,0.669486888232745,0.18785615484212628,0.6934669448079379,-0.7120606085071596,-0.08366087553744085,1990,2010,12.052344376474922
538000,1.5066489175217954,2.9036092080387403,1.5416256069614753,1.84491485865064,3.018586769631214,-0.15721778436366915,5.4453048422813835,2003,2010,13.195615697878253
164000,-0.17977399119346116,0.7641780993805511,-1.1769553705615095,0.11860594035460632,1.6878107927227153,-0.5271130004593294,0.1661940652742573,1988,2010,12.00762780434872
141000,-0.7769335785418143,-0.8036492779567476,-0.4169487728121874,-0.3364668977062392,-0.7419768055652743,-0.7120606085071596,1.0599550486476659,1951,2010,11.856522261533737
210000,2.56550133397744,-0.8036492779567476,1.2725085166108956,0.15817749149033203,1.8672412615193668,-0.7120606085071596,0.29903318344840324,1978,2010,12.25486757159303
190000,1.9324015862794177,-0.8036492779567476,2.025039639628257,0.3857139105207548,-0.7419768055652743,1.168240073312447,0.1173204992217137,1977,2010,12.154784614286667
216000,-0.9151649645020813,1.2027964728022955,-0.5415400183448632,0.9644478458807432,-0.7419768055652743,0.7675202558754816,-0.42513780179489963,2000,2010,12.283038316285214
149000,-0.3898856978530669,-0.8036492779567476,-0.06809328532069535,0.05924861365101777,-0.7419768055652743,-0.7120606085071596,0.05224081596636841,1970,2010,11.91170829631447
149900,-0.18530324663187184,-0.8036492779567476,0.11630175806766475,0.15817749149033203,-0.7419768055652743,-0.7120606085071596,0.217619775768187,1971,2010,11.917730355182513
142000,-0.24612505645438928,-0.8036492779567476,0.06148161003328743,-0.8113255113349477,-0.7419768055652743,0.5979849484983039,-0.3039109408290604,1968,2010,11.863589378812122
126000,-0.7271702795961182,-0.8036492779567476,-0.37209592442042416,0.2818385887894748,1.052327882401241,-0.7120606085071596,-0.3102913019325256,1970,2010,11.744045122410057
115000,-0.7769335785418143,-0.8036492779567476,-0.4169487728121874,-2.3150444544925244,-0.7419768055652743,-0.7120606085071596,-0.0423161355869862,1971,2010,11.652696102959753
306000,1.5453537055906703,-0.8036492779567476,1.676184152136765,1.5036102301050058,-0.7419768055652743,0.058554425025466,0.08248372759679358,2007,2010,12.631343648903034
275000,1.5287659392754382,-0.8036492779567476,1.661233202672844,1.2958595866424458,0.6934669448079379,0.42844964112112627,0.08784323092370436,2005,2010,12.524530013005734
259000,1.8715797764569002,-0.8036492779567476,1.9702194915938798,1.0386445042602288,-0.7419768055652743,1.1220031713004894,0.4198772227480346,2005,2010,12.464587201678082
214000,1.078131621044968,-0.8036492779567476,1.2102128938445578,0.3164636960332348,-0.7419768055652743,-0.7120606085071596,-0.08429891164778737,2004,2010,12.273735966890268
500000,4.2878644030423665,-0.8036492779567476,4.521848200103079,2.4236487940106284,0.9028024917373647,1.5997844920907172,0.4425913082763708,2003,2010,13.122365377402328
320000,1.4983550343641796,0.5098727658541143,1.593953930085199,1.4244671278335543,1.0373753433348534,1.291538478677667,0.3596466139313229,2002,2010,12.676079399771027
199500,0.4947951722926415,-0.8036492779567476,0.7292906860884294,-0.18807358094726787,-0.472831102370297,-0.3575776930821518,0.9777759976350338,2005,2010,12.20357452783082
184500,-1.108688904846455,0.66618888829697,-1.6130247299258744,-0.3364668977062392,0.005650147754107054,-0.7120606085071596,0.3149840862070663,2004,2010,12.12541016250223
216500,-0.7879920894186357,1.7627348218513308,-0.42691607245480145,-0.13860914202761074,1.4111888199945442,0.02772982368416098,-0.38034766684857374,2002,2010,12.285350445351659
185088,-0.8239322497683051,1.263456460615941,-0.45930979629329716,-0.1732342492713707,0.33460600721463485,0.02772982368416098,-0.2877048236262587,2004,2010,12.12859206945914
180000,-1.0257500732702949,0.7268488761106154,-1.6130247299258744,-0.3364668977062392,0.6037517104096122,-0.7120606085071596,-0.3932359962775735,2000,2010,12.100717685412471
222500,-0.7216410241577076,1.8817217210242507,-0.3671122745991171,-0.16828780537940502,0.33460600721463485,0.02772982368416098,-0.16928532154594414,2001,2010,12.312686874960354
333168,0.7657286887747647,1.9423817088378963,0.9012266049235219,1.5382353373487658,4.252171242608193,-0.24969158838758423,0.5030771315372211,1999,2010,12.716405147731708
355000,1.3822406701575554,1.132804179171166,1.4892972838377514,2.4434345695784914,-0.5700226063018166,1.9388551068450726,0.8423847350195017,1998,2010,12.779875885354993
260400,1.5895877490979557,-0.8036492779567476,1.7160533507072213,0.29173147657340626,1.052327882401241,0.15102822904938107,-0.030448663934540883,1996,2010,12.469978029554953
325000,0.9813696508727812,1.8140625038474922,1.075654348669268,1.206823596587063,0.648609327608775,-0.2188669870462792,0.18176214636671245,1994,2010,12.691583538230217
290000,0.0524547372197873,1.7767332805775566,0.30069680145602484,1.0040193970164688,0.24489077281630908,0.1664405297200336,0.11897939310861465,1999,2010,12.577639650232573
221000,0.1381581965151528,0.6988519586581637,0.407845272614126,0.08892727700281204,-0.7419768055652743,0.5363357458156939,0.7577811467875528,1998,2010,12.30592250537653
410000,2.5102087795933334,1.961046320472864,2.4959945477417715,0.9792871775566403,1.373807472328575,0.6133972491689564,0.4961863415454787,1995,2010,12.923914877701906
221500,1.2440092841972883,-0.8036492779567476,1.404575236875532,2.037826170437303,0.33460600721463485,-0.7120606085071596,-0.23538586257784386,2005,2010,12.308182383129823
215200,-1.0533963504623483,1.02314958581573,-0.686065863162767,0.7220720951744233,0.5215127455444801,-0.018507078327796557,-0.27966556863589254,2009,2010,12.279327754099118
262500,1.1638350803403334,-0.8036492779567476,1.33231231446658,1.39478846448176,0.33460600721463485,1.8772059041624625,-0.2337269686909429,2008,2010,12.47801017053037
254900,-0.42582585820273633,1.4267718124219095,-0.10048700915919104,1.0386445042602288,-0.7419768055652743,1.3840122827015822,0.21953388409922658,2004,2010,12.448630513463613
271500,0.8929015638582103,-0.8036492779567476,1.0881134732225355,0.29667792046537195,-0.7419768055652743,0.8599940598993966,-0.04997256891114447,2005,2010,12.511721101590597
233000,-0.5225878283749231,1.8280609625737183,-0.18770088103206406,0.7418578707422862,-0.7419768055652743,-0.018507078327796557,-0.0879995210877972,2004,2010,12.358798024384122
181000,-0.8681662932755905,1.128138026262424,-0.4991789948637534,0.07903438921888062,0.33460600721463485,0.3359758370972112,0.13888611975142615,2004,2010,12.10625783509458
205000,0.21280314493369695,1.268122613524683,-0.20763548031729218,-0.02484093251239934,-0.7419768055652743,1.291538478677667,-0.24903983533925944,1994,2010,12.230770136157428
189000,-0.24888968417359464,1.0394811209963268,0.05898978512263391,-0.029787376404365056,4.0054543480127975,0.8908186612407016,0.04930584985877441,1992,2010,12.149507585033072
194500,-0.3622394206610135,0.899496533734068,-0.08802788460592346,-0.054519595864193617,2.0242429217164366,0.36680043843851623,-0.17592089709354797,1993,2010,12.178192583415596
152000,-0.1327753199669704,-0.8036492779567476,0.021612411462831188,0.05924861365101777,-0.7419768055652743,-0.7120606085071596,-0.1479749154603703,1984,2010,11.931642378754141
171000,-0.7105825132808862,0.773510405198035,-0.9501993036920395,0.03946283808315492,-0.7419768055652743,0.058554425025466,-0.3102913019325256,1980,2010,12.049424683420915
67500,-0.3677686760994242,-0.8036492779567476,-0.5365563685235561,-0.19302002483923356,0.16265180795117715,-0.7120606085071596,-0.13164119103549932,1920,2010,11.119897691565697
148000,0.027573087746939253,-0.8036492779567476,0.1935483302979237,0.5341072272797261,0.6934669448079379,-0.7120606085071596,0.12127632310586213,1961,2010,11.904974309480183
138500,-0.6939947469656542,-0.8036492779567476,-0.342194025492582,-0.6530393067920448,2.3681513202433524,1.5073106880668021,-0.3039109408290604,1965,2010,11.83863282480007
122000,-0.6774069806504222,-0.8036492779567476,-0.37209592442042416,-0.9300401647421247,-0.7419768055652743,-0.7120606085071596,-0.12921665381618255,1967,2010,11.711784520403112
133000,-0.2903590999616747,-0.8036492779567476,0.021612411462831188,-0.7915397357670848,-0.7419768055652743,-0.7120606085071596,-0.42513780179489963,1963,2010,11.798111925972618
127000,-0.2903590999616747,-0.8036492779567476,0.021612411462831188,-1.028969042581439,-0.7419768055652743,0.8908186612407016,-0.5020849567026903,1962,2010,11.751950239425476
190000,-0.2323019178583626,1.2074626257110375,-0.7010168126266881,0.47474990057613764,1.052327882401241,-0.11098088235171162,-0.0823848033167478,1992,2010,12.154784614286667
362500,0.2929773487906518,1.7580686689425888,0.49755096939765253,1.4541457911853488,-0.5027361805030722,1.291538478677667,0.2949497523421855,1993,2010,12.80078251189375
285000,0.7104361343906579,1.1164726439905692,0.8937511301915614,1.2117700404790288,0.7383245620071007,-0.24969158838758423,0.038586843204952835,1992,2010,12.560247968016562
254000,-0.4700599017100217,1.2331264667091182,-0.14035620772964727,0.6132503295511775,1.3513786637289935,2.1238027148929026,-0.44057827566528546,2000,2010,12.445093483000798
130500,-1.1612168315113565,0.9554903686389715,-0.763312435393026,0.03451639419118921,-0.7419768055652743,-0.033919378998449067,0.34267485339610537,1976,2010,11.779136168550774
230000,0.9592526291191384,-0.8036492779567476,1.14791727107822,0.6330361051190404,1.328949855129412,1.3994245833722345,-0.36133419076024736,2002,2010,12.345838935721968
218500,1.8909321704913375,-0.8036492779567476,1.9876622659684544,0.33130302770913195,-0.7419768055652743,0.4592742424624313,-0.0479308533580356,1967,2010,12.294545870166347
243500,0.3731515526476066,2.0310386141039936,0.6196503900196747,0.949608514204846,0.9327075698701399,-0.2188669870462792,-0.005182433964818598,1993,2010,12.40287632827253
205000,1.2854786999853685,-0.8036492779567476,1.4419526105353346,0.05924861365101777,0.5140364760112863,0.3359758370972112,-0.02917259171384784,1977,2010,12.230770136157428
212500,0.39250394668204397,0.6055289004833245,0.4801081950230779,1.0386445042602288,-0.7419768055652743,0.3513881377678637,1.0215452748048053,1978,2010,12.26670197321789
196500,-0.456236763113995,0.9088288395515519,-0.1278970831763797,0.13839171592246918,0.9626126480029152,0.3051512357559062,-0.05239710613046125,1988,2010,12.188422799337028
197500,0.6523789522873458,-0.8036492779567476,0.3231232256519065,1.0287516164762975,-0.7419768055652743,-0.7120606085071596,-0.1877883687459933,1972,2010,12.193498926601634
171000,-0.5944681490742619,0.8645003869185033,-0.7882306844995611,-0.13366269813564502,-0.7419768055652743,0.4900988438037363,-0.1571626354493602,1971,2010,12.049424683420915
142250,0.24044942212575035,-0.8036492779567476,0.500042794308306,0.1087130525706749,-0.7419768055652743,2.740294741719003,-0.1571626354493602,1966,2010,11.865348381840844
143000,0.5058536831694629,-0.8036492779567476,0.7392579857310434,0.29667792046537195,-0.7419768055652743,-0.31134079107019424,-0.13291726325619238,1963,2010,11.870606902224587
128950,0.22109702809131296,-0.8036492779567476,-0.20265183049598515,-2.3150444544925244,1.8896700701189482,-0.7120606085071596,-0.19289265762876548,1959,2010,11.767187766223199
159000,0.17686298458402755,-0.8036492779567476,0.4427308213632752,0.17796326705819487,-0.7419768055652743,-0.7120606085071596,-0.11888046882856888,1966,2010,11.976665770490767
178900,1.0090159280648345,-0.8036492779567476,1.1927701194699831,0.24226703765374913,-0.7419768055652743,-0.09556858168105911,-0.14695405768381586,1967,2010,12.094587859196112
180500,0.019279204589323237,-0.8036492779567476,0.30069680145602484,0.07903438921888062,0.9551363784697213,-0.7120606085071596,0.41860115052734154,1964,2010,12.103491596905931
142125,-0.18530324663187184,-0.8036492779567476,0.11630175806766475,-1.1278979204207533,1.9943378435836616,-0.7120606085071596,-0.1422325904672516,1950,2010,11.864469267087891
197600,2.1673949424118715,0.43754739576861396,0.27079490252818267,-0.3364668977062392,-0.7419768055652743,-0.7120606085071596,-0.14133933991276648,1952,2010,12.194005125011843
172500,-0.3484162820649868,0.44921277804046883,-0.6212784154857757,0.009784174731360645,-0.7419768055652743,-0.7120606085071596,0.8330694078084425,1949,2010,12.058158312538197
116500,-0.7935213448570464,-0.8036492779567476,-0.4318997222761085,-2.3150444544925244,0.13274672981840188,-0.7120606085071596,-0.4625267178612058,1958,2010,11.665655135642039
